16
>> Train dataset :  data/KsponSpeech/KsponSpeech_train.json
>> Test dataset :  ['data/KsponSpeech/KsponSpeech_eval_clean.json']
Seq2Seq(
  (encoder): EncoderRNN(
    (conv): MaskConv(
      (seq_module): Sequential(
        (0): Conv2d(1, 32, kernel_size=(41, 11), stride=(2, 2), padding=(20, 5))
        (1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (2): Hardtanh(min_val=0, max_val=20, inplace=True)
        (3): Conv2d(32, 32, kernel_size=(21, 11), stride=(2, 1), padding=(10, 5))
        (4): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (5): Hardtanh(min_val=0, max_val=20, inplace=True)
      )
    )
    (rnn): LSTM(1312, 512, num_layers=3, dropout=0.3, bidirectional=True)
  )
  (decoder): DecoderRNN(
    (rnn): LSTM(1536, 512, num_layers=2, batch_first=True, dropout=0.3)
    (embedding): Embedding(2003, 512)
    (input_dropout): Dropout(p=0.3, inplace=False)
    (attention): Attention(
      (conv): Conv1d(1, 512, kernel_size=(3,), stride=(1,), padding=(1,))
      (W): Linear(in_features=512, out_features=512, bias=False)
      (V): Linear(in_features=1024, out_features=512, bias=False)
      (fc): Linear(in_features=512, out_features=1, bias=True)
      (tanh): Tanh()
      (softmax): Softmax(dim=-1)
    )
    (fc): Linear(in_features=1536, out_features=2003, bias=True)
  )
)
Number of parameters: 31523060
Epoch: [1][1/38750]	Loss 7.6025	Cer 299.5110
Epoch: [1][18769/38750]	Loss 0.5652	Cer 87.7500
Epoch: [1][18770/38750]	Loss 0.5128	Cer 79.5207
Epoch: [1][18771/38750]	Loss 0.4494	Cer 53.6748
Epoch: [1][18772/38750]	Loss 0.5146	Cer 66.8478
Epoch: [1][18773/38750]	Loss 0.3886	Cer 80.5068
Epoch: [1][18774/38750]	Loss 0.4182	Cer 69.0110
Epoch: [1][18775/38750]	Loss 0.3622	Cer 97.2516
Epoch: [1][18776/38750]	Loss 0.4006	Cer 118.1556
Epoch: [1][18777/38750]	Loss 0.4474	Cer 48.7455
Epoch: [1][18778/38750]	Loss 0.3597	Cer 149.1917
Epoch: [1][18779/38750]	Loss 0.4079	Cer 62.7639
Epoch: [1][18780/38750]	Loss 0.4937	Cer 38.6423
Epoch: [1][18781/38750]	Loss 0.4278	Cer 84.3823
Epoch: [1][18782/38750]	Loss 0.3472	Cer 193.6605
Epoch: [1][18783/38750]	Loss 0.4489	Cer 222.0297
Epoch: [1][18784/38750]	Loss 0.4597	Cer 76.0446
Epoch: [1][18785/38750]	Loss 0.4108	Cer 53.7559
Epoch: [1][18786/38750]	Loss 0.5099	Cer 110.1744
Epoch: [1][18787/38750]	Loss 0.5502	Cer 114.8459
Epoch: [1][18788/38750]	Loss 0.4411	Cer 96.6387
Epoch: [1][18789/38750]	Loss 0.3484	Cer 135.1145
Epoch: [1][18790/38750]	Loss 0.5225	Cer 97.8417
Epoch: [1][18791/38750]	Loss 0.2863	Cer 159.0909
Epoch: [1][18792/38750]	Loss 0.3010	Cer 132.2684
Epoch: [1][18793/38750]	Loss 0.3865	Cer 69.6060
Epoch: [1][18794/38750]	Loss 0.5740	Cer 140.6897
Epoch: [1][18795/38750]	Loss 0.4564	Cer 56.9767
Epoch: [1][18796/38750]	Loss 0.3579	Cer 247.1215
Epoch: [1][18797/38750]	Loss 0.3267	Cer 127.0655
Epoch: [1][18798/38750]	Loss 0.4527	Cer 67.1982
Epoch: [1][18799/38750]	Loss 0.6112	Cer 64.2058
Epoch: [1][18800/38750]	Loss 0.4375	Cer 75.4253
Epoch: [1][18801/38750]	Loss 0.6464	Cer 78.0556
Epoch: [1][18802/38750]	Loss 0.5549	Cer 88.1481
Epoch: [1][18803/38750]	Loss 0.4258	Cer 130.8696
Epoch: [1][18804/38750]	Loss 0.3500	Cer 154.9898
Epoch: [1][18805/38750]	Loss 0.3516	Cer 71.8750
Epoch: [1][18806/38750]	Loss 0.5779	Cer 82.6879
Epoch: [1][18807/38750]	Loss 0.7096	Cer 51.5358
Epoch: [1][18808/38750]	Loss 0.4896	Cer 91.0714
Epoch: [1][18809/38750]	Loss 0.4844	Cer 74.0319
Epoch: [1][18810/38750]	Loss 0.3818	Cer 58.4795
Epoch: [1][18811/38750]	Loss 0.4818	Cer 47.2973
Epoch: [1][18812/38750]	Loss 0.4627	Cer 58.2505
Epoch: [1][18813/38750]	Loss 0.3422	Cer 72.4374
Epoch: [1][18814/38750]	Loss 0.4124	Cer 84.1438
Epoch: [1][18815/38750]	Loss 0.6720	Cer 92.2594
Epoch: [1][18816/38750]	Loss 0.4002	Cer 48.1297
Epoch: [1][18817/38750]	Loss 0.4782	Cer 89.6194
Epoch: [1][18818/38750]	Loss 0.4815	Cer 112.9032
Epoch: [1][18819/38750]	Loss 0.5112	Cer 93.4211
Epoch: [1][18820/38750]	Loss 0.3888	Cer 81.6901
Epoch: [1][18821/38750]	Loss 0.4322	Cer 74.1379
Epoch: [1][18822/38750]	Loss 0.5320	Cer 63.0573
Epoch: [1][18823/38750]	Loss 0.4683	Cer 72.8180
Epoch: [1][18824/38750]	Loss 0.5326	Cer 46.3415
Epoch: [1][18825/38750]	Loss 0.4223	Cer 84.0090
Epoch: [1][18826/38750]	Loss 0.5169	Cer 69.5971
Epoch: [1][18827/38750]	Loss 0.4844	Cer 77.3784
Epoch: [1][18828/38750]	Loss 0.4329	Cer 82.8080
Epoch: [1][18829/38750]	Loss 0.2989	Cer 70.0935
Epoch: [1][18830/38750]	Loss 0.2971	Cer 130.3763
Epoch: [1][18831/38750]	Loss 0.3928	Cer 157.3684
Epoch: [1][18832/38750]	Loss 0.5031	Cer 105.6848
Epoch: [1][18833/38750]	Loss 0.2876	Cer 72.6225
Epoch: [1][18834/38750]	Loss 0.3525	Cer 168.2396
Epoch: [1][18835/38750]	Loss 0.4157	Cer 104.4025
Epoch: [1][18836/38750]	Loss 0.2921	Cer 205.5465
Epoch: [1][18837/38750]	Loss 0.2653	Cer 135.9375
Epoch: [1][18838/38750]	Loss 0.2120	Cer 85.2201
Epoch: [1][18839/38750]	Loss 0.3585	Cer 80.1120
Epoch: [1][18840/38750]	Loss 0.6501	Cer 65.6174
Epoch: [1][18841/38750]	Loss 0.3790	Cer 83.5165
Epoch: [1][18842/38750]	Loss 0.4915	Cer 51.4286
Epoch: [1][18843/38750]	Loss 0.3887	Cer 100.9259
Epoch: [1][18844/38750]	Loss 0.6660	Cer 105.5363
Epoch: [1][18845/38750]	Loss 0.3195	Cer 104.9133
Epoch: [1][18846/38750]	Loss 0.5613	Cer 109.1463
Epoch: [1][18847/38750]	Loss 0.4189	Cer 56.8452
Epoch: [1][18848/38750]	Loss 0.4410	Cer 95.7576
Epoch: [1][18849/38750]	Loss 0.3282	Cer 143.6533
Epoch: [1][18850/38750]	Loss 0.6121	Cer 52.7094
Epoch: [1][18851/38750]	Loss 0.4868	Cer 81.5166
Epoch: [1][18852/38750]	Loss 0.5374	Cer 88.5496
Epoch: [1][18853/38750]	Loss 0.3437	Cer 134.9716
Epoch: [1][18854/38750]	Loss 0.3288	Cer 109.3110
Epoch: [1][18855/38750]	Loss 0.7201	Cer 44.6089
Epoch: [1][18856/38750]	Loss 0.4302	Cer 178.3394
Epoch: [1][18857/38750]	Loss 0.2985	Cer 82.0862
Epoch: [1][18858/38750]	Loss 0.2637	Cer 301.3812
Epoch: [1][18859/38750]	Loss 0.4955	Cer 44.6886
Epoch: [1][18860/38750]	Loss 0.2940	Cer 149.6377
Epoch: [1][18861/38750]	Loss 0.2720	Cer 35.1528
Epoch: [1][18862/38750]	Loss 0.3090	Cer 121.7544
Epoch: [1][18863/38750]	Loss 0.5419	Cer 97.7199
Epoch: [1][18864/38750]	Loss 0.3455	Cer 180.9160
Epoch: [1][18865/38750]	Loss 0.3495	Cer 188.6621
Epoch: [1][18866/38750]	Loss 0.3812	Cer 234.4595
Epoch: [1][18867/38750]	Loss 0.5569	Cer 78.7611
Epoch: [1][18868/38750]	Loss 0.4470	Cer 108.5253
Epoch: [1][18869/38750]	Loss 0.4809	Cer 111.2601
Epoch: [1][18870/38750]	Loss 0.3732	Cer 84.3590
Epoch: [1][18871/38750]	Loss 0.4968	Cer 80.1205
Epoch: [1][18872/38750]	Loss 0.5111	Cer 104.0449
Epoch: [1][18873/38750]	Loss 0.3508	Cer 55.5154
Epoch: [1][18874/38750]	Loss 0.5135	Cer 107.8125
Epoch: [1][18875/38750]	Loss 0.5207	Cer 113.9186
Epoch: [1][18876/38750]	Loss 0.4225	Cer 111.3559
Epoch: [1][18877/38750]	Loss 0.4048	Cer 67.4627
Epoch: [1][18878/38750]	Loss 0.4327	Cer 100.0000
Epoch: [1][18879/38750]	Loss 0.4219	Cer 117.4377
Epoch: [1][18880/38750]	Loss 0.6305	Cer 95.2991
Epoch: [1][18881/38750]	Loss 0.5634	Cer 66.2736
Epoch: [1][18882/38750]	Loss 0.3577	Cer 165.0177
Epoch: [1][18883/38750]	Loss 0.3187	Cer 70.9779
Epoch: [1][18884/38750]	Loss 0.3273	Cer 134.5277
Epoch: [1][18885/38750]	Loss 0.3066	Cer 139.4673
Epoch: [1][18886/38750]	Loss 0.4017	Cer 109.8765
Epoch: [1][18887/38750]	Loss 0.5855	Cer 58.4127
Epoch: [1][18888/38750]	Loss 0.4844	Cer 59.8753
Epoch: [1][18889/38750]	Loss 0.3964	Cer 77.0925
Epoch: [1][18890/38750]	Loss 0.3997	Cer 156.1345
Epoch: [1][18891/38750]	Loss 0.4680	Cer 103.8235
Epoch: [1][18892/38750]	Loss 0.5949	Cer 60.5740
Epoch: [1][18893/38750]	Loss 0.6493	Cer 55.9091
Epoch: [1][18894/38750]	Loss 0.5956	Cer 79.6491
Epoch: [1][18895/38750]	Loss 0.4471	Cer 69.5825
Epoch: [1][18896/38750]	Loss 0.5058	Cer 51.6304
Epoch: [1][18897/38750]	Loss 0.2690	Cer 75.2000
Epoch: [1][18898/38750]	Loss 0.5213	Cer 107.9235
Epoch: [1][18899/38750]	Loss 0.4324	Cer 67.2131
Epoch: [1][18900/38750]	Loss 0.5196	Cer 109.7561
Epoch: [1][18901/38750]	Loss 0.2964	Cer 165.3846
Epoch: [1][18902/38750]	Loss 0.4027	Cer 91.6667
Epoch: [1][18903/38750]	Loss 0.3945	Cer 116.0338
Epoch: [1][18904/38750]	Loss 0.4585	Cer 44.6602
Epoch: [1][18905/38750]	Loss 0.2051	Cer 39.0671
Epoch: [1][18906/38750]	Loss 0.4389	Cer 82.6484
Epoch: [1][18907/38750]	Loss 0.4755	Cer 92.6829
Epoch: [1][18908/38750]	Loss 0.3553	Cer 145.2869
Epoch: [1][18909/38750]	Loss 0.4562	Cer 77.1812
Epoch: [1][18910/38750]	Loss 0.4579	Cer 114.7541
Epoch: [1][18911/38750]	Loss 0.3001	Cer 89.6465
Epoch: [1][18912/38750]	Loss 0.3236	Cer 163.6364
Epoch: [1][18913/38750]	Loss 0.3217	Cer 115.8537
Epoch: [1][18914/38750]	Loss 0.5705	Cer 157.3604
Epoch: [1][18915/38750]	Loss 0.4680	Cer 65.5941
Epoch: [1][18916/38750]	Loss 0.4665	Cer 70.9790
Epoch: [1][18917/38750]	Loss 0.4194	Cer 47.2441
Epoch: [1][18918/38750]	Loss 0.4434	Cer 76.8392
Epoch: [1][18919/38750]	Loss 0.4618	Cer 107.1121
Epoch: [1][18920/38750]	Loss 0.2859	Cer 79.7066
Epoch: [1][18921/38750]	Loss 0.4295	Cer 54.7550
Epoch: [1][18922/38750]	Loss 0.4239	Cer 115.8730
Epoch: [1][18923/38750]	Loss 0.4904	Cer 63.4454
Epoch: [1][18924/38750]	Loss 0.3561	Cer 136.0335
Epoch: [1][18925/38750]	Loss 0.5244	Cer 48.0167
Epoch: [1][18926/38750]	Loss 0.5189	Cer 72.5118
Epoch: [1][18927/38750]	Loss 0.3649	Cer 73.1219
Epoch: [1][18928/38750]	Loss 0.3135	Cer 63.2500
Epoch: [1][18929/38750]	Loss 0.4515	Cer 60.4167
Epoch: [1][18930/38750]	Loss 0.4322	Cer 46.4481
Epoch: [1][18931/38750]	Loss 0.3845	Cer 57.1429
Epoch: [1][18932/38750]	Loss 0.3886	Cer 90.0990
Epoch: [1][18933/38750]	Loss 0.1987	Cer 81.3842
Epoch: [1][18934/38750]	Loss 0.4538	Cer 91.2145
Epoch: [1][18935/38750]	Loss 0.4129	Cer 40.0794
Epoch: [1][18936/38750]	Loss 0.3215	Cer 74.7191
Epoch: [1][18937/38750]	Loss 0.4499	Cer 98.5158
Epoch: [1][18938/38750]	Loss 0.3076	Cer 114.5455
Epoch: [1][18939/38750]	Loss 0.3226	Cer 109.5522
Epoch: [1][18940/38750]	Loss 0.2902	Cer 179.6923
Epoch: [1][18941/38750]	Loss 0.3650	Cer 152.0782
Epoch: [1][18942/38750]	Loss 0.6304	Cer 94.3182
Epoch: [1][18943/38750]	Loss 0.6127	Cer 83.1395
Epoch: [1][18944/38750]	Loss 0.4145	Cer 150.2283
Epoch: [1][18945/38750]	Loss 0.4078	Cer 71.1640
Epoch: [1][18946/38750]	Loss 0.2137	Cer 194.8052
Epoch: [1][18947/38750]	Loss 0.3261	Cer 162.5835
Epoch: [1][18948/38750]	Loss 0.3509	Cer 133.2378
Epoch: [1][18949/38750]	Loss 0.5788	Cer 83.8235
Epoch: [1][18950/38750]	Loss 0.3443	Cer 158.3333
Epoch: [1][18951/38750]	Loss 0.4702	Cer 95.9866
Epoch: [1][18952/38750]	Loss 0.3913	Cer 219.0821
Epoch: [1][18953/38750]	Loss 0.2645	Cer 220.0837
Epoch: [1][18954/38750]	Loss 0.3385	Cer 90.7850
Epoch: [1][18955/38750]	Loss 0.5434	Cer 68.6610
Epoch: [1][18956/38750]	Loss 0.5622	Cer 47.1390
Epoch: [1][18957/38750]	Loss 0.4720	Cer 37.5000
Epoch: [1][18958/38750]	Loss 0.2723	Cer 109.2593
Epoch: [1][18959/38750]	Loss 0.5249	Cer 80.7843
Epoch: [1][18960/38750]	Loss 0.2737	Cer 153.1429
Epoch: [1][18961/38750]	Loss 0.5185	Cer 57.5658
Epoch: [1][18962/38750]	Loss 0.5249	Cer 72.4790
Epoch: [1][18963/38750]	Loss 0.4936	Cer 93.3333
Epoch: [1][18964/38750]	Loss 0.3580	Cer 155.7940
Epoch: [1][18965/38750]	Loss 0.5220	Cer 68.2353
Epoch: [1][18966/38750]	Loss 0.4456	Cer 66.6667
Epoch: [1][18967/38750]	Loss 0.4412	Cer 39.5887
Epoch: [1][18968/38750]	Loss 0.4667	Cer 110.4089
Epoch: [1][18969/38750]	Loss 0.3380	Cer 74.4898
Epoch: [1][18970/38750]	Loss 0.5415	Cer 100.0000
Epoch: [1][18971/38750]	Loss 0.2516	Cer 77.6860
Epoch: [1][18972/38750]	Loss 0.3970	Cer 43.6261
Epoch: [1][18973/38750]	Loss 0.3784	Cer 189.1892
Epoch: [1][18974/38750]	Loss 0.5541	Cer 96.1039
Epoch: [1][18975/38750]	Loss 0.6242	Cer 68.8356
Epoch: [1][18976/38750]	Loss 0.3600	Cer 166.0147
Epoch: [1][18977/38750]	Loss 0.6695	Cer 55.4377
Epoch: [1][18978/38750]	Loss 0.3319	Cer 143.0199
Epoch: [1][18979/38750]	Loss 0.2996	Cer 149.7449
Epoch: [1][18980/38750]	Loss 0.4095	Cer 46.7312
Epoch: [1][18981/38750]	Loss 0.2971	Cer 62.3348
Epoch: [1][18982/38750]	Loss 0.3610	Cer 183.1707
Epoch: [1][18983/38750]	Loss 0.3550	Cer 86.1233
Epoch: [1][18984/38750]	Loss 0.4621	Cer 92.4051
Epoch: [1][18985/38750]	Loss 0.3267	Cer 162.2093
Epoch: [1][18986/38750]	Loss 0.2832	Cer 102.9412
Epoch: [1][18987/38750]	Loss 0.3254	Cer 119.3732
Epoch: [1][18988/38750]	Loss 0.5290	Cer 90.8319
Epoch: [1][18989/38750]	Loss 0.4510	Cer 61.7284
Epoch: [1][18990/38750]	Loss 0.1748	Cer 35.4430
Epoch: [1][18991/38750]	Loss 0.5124	Cer 77.7506
Epoch: [1][18992/38750]	Loss 0.4789	Cer 124.0449
Epoch: [1][18993/38750]	Loss 0.5247	Cer 76.3761
Epoch: [1][18994/38750]	Loss 0.4088	Cer 71.9807
Epoch: [1][18995/38750]	Loss 0.5561	Cer 48.0000
Epoch: [1][18996/38750]	Loss 0.5546	Cer 67.6660
Epoch: [1][18997/38750]	Loss 0.3558	Cer 68.0645
Epoch: [1][18998/38750]	Loss 0.3981	Cer 47.7679
Epoch: [1][18999/38750]	Loss 0.5930	Cer 87.2727
Epoch: [1][19000/38750]	Loss 0.4622	Cer 58.4577
Epoch: [1][19001/38750]	Loss 0.5314	Cer 99.7630
Epoch: [1][19002/38750]	Loss 0.4867	Cer 99.4269
Epoch: [1][19003/38750]	Loss 0.5059	Cer 67.2414
Epoch: [1][19004/38750]	Loss 0.5189	Cer 111.3744
Epoch: [1][19005/38750]	Loss 0.4130	Cer 80.4000
Epoch: [1][19006/38750]	Loss 0.4244	Cer 43.8395
Epoch: [1][19007/38750]	Loss 0.3272	Cer 119.3220
Epoch: [1][19008/38750]	Loss 0.5564	Cer 42.4547
Epoch: [1][19009/38750]	Loss 0.3936	Cer 143.1925
Epoch: [1][19010/38750]	Loss 0.3279	Cer 75.8130
Epoch: [1][19011/38750]	Loss 0.3886	Cer 74.6637
Epoch: [1][19012/38750]	Loss 0.3500	Cer 43.1193
Epoch: [1][19013/38750]	Loss 0.4018	Cer 50.9677
Epoch: [1][19014/38750]	Loss 0.3888	Cer 97.8495
Epoch: [1][19015/38750]	Loss 0.3785	Cer 90.8333
Epoch: [1][19016/38750]	Loss 0.3379	Cer 70.4955
Epoch: [1][19017/38750]	Loss 0.5088	Cer 83.2046
Epoch: [1][19018/38750]	Loss 0.3383	Cer 119.4059
Epoch: [1][19019/38750]	Loss 0.3847	Cer 87.4539
Epoch: [1][19020/38750]	Loss 0.3417	Cer 106.4286
Epoch: [1][19021/38750]	Loss 0.6287	Cer 75.2988
Epoch: [1][19022/38750]	Loss 0.5240	Cer 72.5338
Epoch: [1][19023/38750]	Loss 0.4035	Cer 114.9701
Epoch: [1][19024/38750]	Loss 0.2980	Cer 71.9540
Epoch: [1][19025/38750]	Loss 0.5030	Cer 82.7027
Epoch: [1][19026/38750]	Loss 0.3917	Cer 83.7209
Epoch: [1][19027/38750]	Loss 0.3790	Cer 91.2322
Epoch: [1][19028/38750]	Loss 0.4117	Cer 58.1818
Epoch: [1][19029/38750]	Loss 0.3573	Cer 134.3545
Epoch: [1][19030/38750]	Loss 0.3954	Cer 140.3270
Epoch: [1][19031/38750]	Loss 0.4599	Cer 121.8137
Epoch: [1][19032/38750]	Loss 0.3563	Cer 128.6604
Epoch: [1][19033/38750]	Loss 0.4380	Cer 109.7610
Epoch: [1][19034/38750]	Loss 0.3841	Cer 93.9216
Epoch: [1][19035/38750]	Loss 0.2117	Cer 114.0449
Epoch: [1][19036/38750]	Loss 0.4769	Cer 44.7721
Epoch: [1][19037/38750]	Loss 0.2980	Cer 37.6855
Epoch: [1][19038/38750]	Loss 0.3288	Cer 89.4286
Epoch: [1][19039/38750]	Loss 0.4487	Cer 74.1240
Epoch: [1][19040/38750]	Loss 0.4231	Cer 136.7647
Epoch: [1][19041/38750]	Loss 0.3350	Cer 105.2632
Epoch: [1][19042/38750]	Loss 0.5669	Cer 66.9528
Epoch: [1][19043/38750]	Loss 0.4941	Cer 64.0411
Epoch: [1][19044/38750]	Loss 0.3631	Cer 77.6018
Epoch: [1][19045/38750]	Loss 0.3311	Cer 146.1397
Epoch: [1][19046/38750]	Loss 0.5356	Cer 85.7398
Epoch: [1][19047/38750]	Loss 0.4871	Cer 105.2219
Epoch: [1][19048/38750]	Loss 0.6562	Cer 93.5849
Epoch: [1][19049/38750]	Loss 0.3861	Cer 153.9474
Epoch: [1][19050/38750]	Loss 0.3752	Cer 83.8961
Epoch: [1][19051/38750]	Loss 0.4418	Cer 81.3953
Epoch: [1][19052/38750]	Loss 0.3244	Cer 66.1202
Epoch: [1][19053/38750]	Loss 0.3351	Cer 119.2429
Epoch: [1][19054/38750]	Loss 0.4573	Cer 104.6185
Epoch: [1][19055/38750]	Loss 0.4391	Cer 48.2036
Epoch: [1][19056/38750]	Loss 0.4655	Cer 47.2617
Epoch: [1][19057/38750]	Loss 0.4883	Cer 77.4266
Epoch: [1][19058/38750]	Loss 0.5040	Cer 45.5471
Epoch: [1][19059/38750]	Loss 0.4334	Cer 75.8197
Epoch: [1][19060/38750]	Loss 0.5302	Cer 57.2093
Epoch: [1][19061/38750]	Loss 0.4138	Cer 44.1799
Epoch: [1][19062/38750]	Loss 0.4523	Cer 109.2025
Epoch: [1][19063/38750]	Loss 0.4303	Cer 129.2225
Epoch: [1][19064/38750]	Loss 0.2656	Cer 105.3333
Epoch: [1][19065/38750]	Loss 0.4565	Cer 104.3222
Epoch: [1][19066/38750]	Loss 0.5240	Cer 46.8944
Epoch: [1][19067/38750]	Loss 0.3926	Cer 76.5403
Epoch: [1][19068/38750]	Loss 0.3967	Cer 83.5655
Epoch: [1][19069/38750]	Loss 0.4534	Cer 78.6385
Epoch: [1][19070/38750]	Loss 0.2681	Cer 152.9551
Epoch: [1][19071/38750]	Loss 0.4582	Cer 79.4821
Epoch: [1][19072/38750]	Loss 0.6254	Cer 54.8128
Epoch: [1][19073/38750]	Loss 0.3683	Cer 80.0000
Epoch: [1][19074/38750]	Loss 0.4911	Cer 64.6753
Epoch: [1][19075/38750]	Loss 0.5059	Cer 54.7074
Epoch: [1][19076/38750]	Loss 0.3846	Cer 106.5708
Epoch: [1][19077/38750]	Loss 0.6369	Cer 70.9970
Epoch: [1][19078/38750]	Loss 0.5739	Cer 61.2676
Epoch: [1][19079/38750]	Loss 0.7105	Cer 44.9902
Epoch: [1][19080/38750]	Loss 0.5485	Cer 53.3816
Epoch: [1][19081/38750]	Loss 0.3653	Cer 108.9796
Epoch: [1][19082/38750]	Loss 0.4737	Cer 72.2222
Epoch: [1][19083/38750]	Loss 0.5338	Cer 88.8446
Epoch: [1][19084/38750]	Loss 0.3290	Cer 47.8070
Epoch: [1][19085/38750]	Loss 0.3281	Cer 107.3022
Epoch: [1][19086/38750]	Loss 0.4558	Cer 82.8157
Epoch: [1][19087/38750]	Loss 0.6458	Cer 84.0391
Epoch: [1][19088/38750]	Loss 0.7372	Cer 100.3690
Epoch: [1][19089/38750]	Loss 0.4963	Cer 103.4014
Epoch: [1][19090/38750]	Loss 0.4517	Cer 74.5380
Epoch: [1][19091/38750]	Loss 0.3643	Cer 146.9097
Epoch: [1][19092/38750]	Loss 0.4087	Cer 248.9407
Epoch: [1][19093/38750]	Loss 0.3620	Cer 179.6020
Epoch: [1][19094/38750]	Loss 0.3452	Cer 180.8901
Epoch: [1][19095/38750]	Loss 0.4687	Cer 109.8592
Epoch: [1][19096/38750]	Loss 0.5568	Cer 180.5063
Epoch: [1][19097/38750]	Loss 0.5224	Cer 124.2254
Epoch: [1][19098/38750]	Loss 0.4257	Cer 155.5809
Epoch: [1][19099/38750]	Loss 0.5432	Cer 85.7724
Epoch: [1][19100/38750]	Loss 0.5412	Cer 64.9606
Epoch: [1][19101/38750]	Loss 0.6089	Cer 82.7957
Epoch: [1][19102/38750]	Loss 0.2758	Cer 177.1513
Epoch: [1][19103/38750]	Loss 0.5305	Cer 70.4082
Epoch: [1][19104/38750]	Loss 0.3531	Cer 99.7512
Epoch: [1][19105/38750]	Loss 0.3125	Cer 243.4505
Epoch: [1][19106/38750]	Loss 0.7796	Cer 74.4361
Epoch: [1][19107/38750]	Loss 0.4266	Cer 126.9492
Epoch: [1][19108/38750]	Loss 0.5939	Cer 79.5506
Epoch: [1][19109/38750]	Loss 0.4712	Cer 79.7342
Epoch: [1][19110/38750]	Loss 0.5343	Cer 132.0513
Epoch: [1][19111/38750]	Loss 0.5159	Cer 92.7481
Epoch: [1][19112/38750]	Loss 0.4022	Cer 66.6667
Epoch: [1][19113/38750]	Loss 0.3734	Cer 175.2688
Epoch: [1][19114/38750]	Loss 0.4730	Cer 133.3333
Epoch: [1][19115/38750]	Loss 0.6481	Cer 58.7459
Epoch: [1][19116/38750]	Loss 0.3050	Cer 160.3399
Epoch: [1][19117/38750]	Loss 0.4705	Cer 70.6796
Epoch: [1][19118/38750]	Loss 0.6022	Cer 77.0270
Epoch: [1][19119/38750]	Loss 0.3657	Cer 124.5742
Epoch: [1][19120/38750]	Loss 0.6896	Cer 71.0000
Epoch: [1][19121/38750]	Loss 0.4374	Cer 144.2822
Epoch: [1][19122/38750]	Loss 0.5076	Cer 101.5789
Epoch: [1][19123/38750]	Loss 0.3505	Cer 131.5436
Epoch: [1][19124/38750]	Loss 0.6221	Cer 80.3922
Epoch: [1][19125/38750]	Loss 0.3402	Cer 59.8456
Epoch: [1][19126/38750]	Loss 0.4224	Cer 56.3467
Epoch: [1][19127/38750]	Loss 0.5300	Cer 73.4644
Epoch: [1][19128/38750]	Loss 0.5432	Cer 49.6608
Epoch: [1][19129/38750]	Loss 0.5912	Cer 52.6154
Epoch: [1][19130/38750]	Loss 0.3276	Cer 46.5753
Epoch: [1][19131/38750]	Loss 0.4414	Cer 69.5015
Epoch: [1][19132/38750]	Loss 0.4626	Cer 103.2692
Epoch: [1][19133/38750]	Loss 0.4821	Cer 63.3416
Epoch: [1][19134/38750]	Loss 0.4495	Cer 132.5482
Epoch: [1][19135/38750]	Loss 0.3470	Cer 100.2392
Epoch: [1][19136/38750]	Loss 0.3134	Cer 129.3629
Epoch: [1][19137/38750]	Loss 0.5498	Cer 43.1624
Epoch: [1][19138/38750]	Loss 0.3566	Cer 120.6485
Epoch: [1][19139/38750]	Loss 0.6017	Cer 89.4212
Epoch: [1][19140/38750]	Loss 0.5440	Cer 54.8822
Epoch: [1][19141/38750]	Loss 0.4981	Cer 58.3815
Epoch: [1][19142/38750]	Loss 0.4019	Cer 85.4286
Epoch: [1][19143/38750]	Loss 0.4025	Cer 72.8625
Epoch: [1][19144/38750]	Loss 0.4363	Cer 94.4175
Epoch: [1][19145/38750]	Loss 0.4944	Cer 138.7812
Epoch: [1][19146/38750]	Loss 0.4952	Cer 81.8792
Epoch: [1][19147/38750]	Loss 0.6507	Cer 91.9598
Epoch: [1][19148/38750]	Loss 0.6783	Cer 68.9266
Epoch: [1][19149/38750]	Loss 0.6535	Cer 82.9341
Epoch: [1][19150/38750]	Loss 0.4681	Cer 74.6313
Epoch: [1][19151/38750]	Loss 0.5925	Cer 112.8463
Epoch: [1][19152/38750]	Loss 0.2872	Cer 153.4279
Epoch: [1][19153/38750]	Loss 0.4260	Cer 114.3251
Epoch: [1][19154/38750]	Loss 0.6134	Cer 93.2836
Epoch: [1][19155/38750]	Loss 0.4633	Cer 61.4973
Epoch: [1][19156/38750]	Loss 0.2870	Cer 285.3982
Epoch: [1][19157/38750]	Loss 0.3141	Cer 134.1014
Epoch: [1][19158/38750]	Loss 0.3937	Cer 42.8994
Epoch: [1][19159/38750]	Loss 0.4912	Cer 40.2266
Epoch: [1][19160/38750]	Loss 0.2688	Cer 123.0769
Epoch: [1][19161/38750]	Loss 0.3402	Cer 36.6337
Epoch: [1][19162/38750]	Loss 0.4660	Cer 90.4437
Epoch: [1][19163/38750]	Loss 0.3791	Cer 66.9670
Epoch: [1][19164/38750]	Loss 0.4008	Cer 72.1127
Epoch: [1][19165/38750]	Loss 0.5006	Cer 101.8349
Epoch: [1][19166/38750]	Loss 0.3294	Cer 49.7881
Epoch: [1][19167/38750]	Loss 0.2561	Cer 110.1580
Epoch: [1][19168/38750]	Loss 0.5394	Cer 69.5402
Epoch: [1][19169/38750]	Loss 0.4167	Cer 109.3506
